shape,i,j,x,y,z,ux,uy,uz
2.0,2.0,3.0,5.9261140803164825,2.350864080316483,1.0,-3.697813845450656e-6,0.0002787587784821084,-0.00019287886509156122
2.0,3.0,3.0,5.9261140803164825,2.488614080316483,1.0,-4.5010879995156145e-6,0.0002787516371697514,-0.0002313299147357746
2.0,4.0,3.0,5.9261140803164825,2.626364080316483,1.0,-5.3037921471543255e-6,0.00027874822756983276,-0.0002697918284353444
2.0,5.0,3.0,5.926228160632966,2.7612108185127324,1.0,-6.086062492469561e-6,0.00027874943438553504,-0.00030744505553419356
2.0,6.0,3.0,5.918185199544742,2.8141698042120584,1.0,-6.392332095934924e-6,0.00027870428663350904,-0.00032227934530704486
2.0,7.0,3.0,5.895170689293565,2.859335698724533,1.0,-6.6535132259445755e-6,0.00027857325979434945,-0.00033503141400443285
2.0,8.0,3.0,5.859335698724533,2.8951706892935642,1.0,-6.860621282240444e-6,0.0002783692483916691,-0.0003452646334917547
2.0,9.0,3.0,5.814169804212058,2.918185199544742,1.0,-6.993777250955414e-6,0.0002781129097276108,-0.00035198761010478674
2.0,10.0,3.0,5.7612108185127315,2.9262281606329656,1.0,-7.041312804884887e-6,0.00027781380641714586,-0.00035459638705854173
2.0,11.0,3.0,5.1136140803164825,2.926114080316483,1.0,-7.037530022027002e-6,0.00027421858666976394,-0.00035911931278793496
2.0,12.0,3.0,4.463114080316483,2.926114080316483,1.0,-6.981644599277915e-6,0.00027047252189647,-0.00036386569249092723
2.0,13.0,3.0,3.8126140803164827,2.926114080316483,1.0,-6.8687958094147706e-6,0.0002666155309255035,-0.00036908081981348265
2.0,14.0,3.0,3.1650173421202332,2.9262281606329656,1.0,-6.694318465792031e-6,0.0002628307394084242,-0.0003750140880025586
2.0,15.0,3.0,3.112058356420907,2.918185199544742,1.0,-6.633414461501983e-6,0.00026254420221809424,-0.00037342703642087225
2.0,16.0,3.0,3.0668924619084326,2.8951706892935642,1.0,-6.496114703059221e-6,0.00026231025418218146,-0.00036785723626282254
2.0,17.0,3.0,3.0310574713394014,2.859335698724533,1.0,-6.297421499315313e-6,0.000262134230364469,-0.00035887921069663006
2.0,18.0,3.0,3.0080429610882238,2.8141698042120584,1.0,-6.0583730413509006e-6,0.0002620307920305659,-0.0003473900454385282
2.0,19.0,3.0,3.0,2.7612108185127324,1.0,-5.788529739955199e-6,0.000262007262465248,-0.0003337783049363258
